family,model_ref,dataset,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,rsa_lo,rsa_hi
pico-decoder-tiny,pico-lm/pico-decoder-tiny@5373188422135e88150055fef33a4e3aac2bd5a8,ds003604,45000,,Phon,ses-7,72,-0.0748396612543041,-0.0339955715430977,-0.0501198974669937,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@6a777ce3230ad361b38533d232052d21852db2f0,ds003604,56000,,Phon,ses-7,72,-0.0361700366507605,-0.0178374715948407,-0.0242447072082418,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@807a5f576926680d3e81601211eeb7f086c9bbd6,ds003604,68000,,Phon,ses-7,72,-0.0295012979896044,-0.0210521494297174,-0.0197844601857721,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@fcd2b3ed5faa6b2389382af2bc876f1835ecff6a,ds003604,84000,,Phon,ses-7,72,-0.0225357480760832,-0.0192891018213361,-0.0149622238759803,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@3d9aaed7161ee69ed04d611c1ee9c81176178c6a,ds003604,103000,,Phon,ses-7,72,0.000468306829277,-0.0089906458067412,0.0002903264334867,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@6ce1a7d66569cb86b4589f3fc6298e885b8ab8e5,ds003604,126000,,Phon,ses-7,72,-0.0082137072348822,-0.0054114045097904,-0.0058224537483653,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@103adb71c10fcc35cebf2b93843f0dd76be7f44e,ds003604,0,,Phon,ses-9,72,-0.0065944679385585,0.0033076627168533,-0.0042323958974547,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@fa2c5d27a1fbae4ac24e49c80d0ff1a9cecfabd0,ds003604,1000,,Phon,ses-9,72,-0.014987949961157,-0.0188634665266577,-0.0103739637214458,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@c0dda9ee77ced01962ae332bbf283bcf238765a8,ds003604,2000,,Phon,ses-9,72,-0.0402136862799489,-0.0409125163646717,-0.0265385310339969,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@88ef3234093953618e0d8f3c898c9811ec24ed35,ds003604,3000,,Phon,ses-9,72,0.0312387745631154,0.0421309464943339,0.0207522149640613,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@84bc530a1fc367c8efc0b3957b86d1c509296091,ds003604,4000,,Phon,ses-9,72,0.0420263570016179,0.047855028922966,0.027969950601631,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@d31ea8a1afbffb6e7b934a4645ce44652a0d146f,ds003604,5000,,Phon,ses-9,72,0.0148838220516402,0.0393853416532488,0.0103127134190225,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@61eace927bb768764dca51562258d78a2fe54f76,ds003604,7000,,Phon,ses-9,72,-0.0269938030707176,-0.0088840658707968,-0.018146014595947,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@5db2932311894754cd4e80f811378100794ae014,ds003604,8000,,Phon,ses-9,72,-0.0326413264823492,-0.0184926505975709,-0.0217009821485993,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@a5175df52f960d869efda7045c5982e933d3b705,ds003604,10000,,Phon,ses-9,72,-0.015184183282425,-0.0099318279883306,-0.0101834752809092,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@46c9adae32a035be4680d5185fd1e87408bbc608,ds003604,13000,,Phon,ses-9,72,-0.0087584758564332,-0.0076284479981583,-0.0056846405679128,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@50fc297ab0c87309ed3b0c670e2d57d37acab44a,ds003604,16000,,Phon,ses-9,72,0.0131187066684127,-0.0003050502573235,0.0086166925449194,,
pico-decoder-tiny,pico-lm/pico-decoder-tiny@fd11f6e99d18679b34412651c839856af185d241,ds003604,20000,,Phon,ses-9,72,-0.0037642785440838,-0.0080102844076435,-0.00267357570078,,
