dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,n_stim_ceil,ceiling_lower,ceiling_upper,ceiling_n,n_subjects,frac_of_ceiling,params,cell
ds002236,polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step4,4,8388608.0,Sem,ses-9,48,0.0233324968507324,-0.0143381716960892,0.0160848798353754,48,0.3444322297084097,0.4820670951978834,11,11,0.0677419092588556,,ds002236/Sem/ses-9
ds002236,polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step16,16,33554432.0,Sem,ses-9,48,0.0168951537257089,-0.0163147053554374,0.0113462591327002,48,0.3444322297084097,0.4820670951978834,11,11,0.0490521857957719,,ds002236/Sem/ses-9
ds002236,polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step256,256,536870912.0,Sem,ses-9,48,-0.0262055696096189,-0.0271380636755145,-0.0176392481136765,48,0.3444322297084097,0.4820670951978834,11,11,-0.07608338404278855,,ds002236/Sem/ses-9
ds002236,polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step5000,5000,10485760000.0,Sem,ses-9,48,0.0018775040654576,-0.01135234477299,0.0020137564739124,48,0.3444322297084097,0.4820670951978834,11,11,0.0054510115590723374,,ds002236/Sem/ses-9
ds002236,polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step14000,14000,29360128000.0,Sem,ses-9,48,-0.0129232966636016,-0.0284877881471796,-0.0096912030307034,48,0.3444322297084097,0.4820670951978834,11,11,-0.03752057893810413,,ds002236/Sem/ses-9
ds002236,polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step28000,28000,58720256000.0,Sem,ses-9,48,-0.0235298648284361,-0.0186159727448421,-0.0160974658133373,48,0.3444322297084097,0.4820670951978834,11,11,-0.06831493338575217,,ds002236/Sem/ses-9
ds002236,polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step51000,51000,106954752000.0,Sem,ses-9,48,0.0186472940930521,0.0129389589858427,0.0125670989950096,48,0.3444322297084097,0.4820670951978834,11,11,0.05413922532406033,,ds002236/Sem/ses-9
ds002236,polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step86000,86000,180355072000.0,Sem,ses-9,48,-0.0190371221859282,-0.0123434605590505,-0.0128376975211916,48,0.3444322297084097,0.4820670951978834,11,11,-0.055271024439393183,,ds002236/Sem/ses-9
ds002236,polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step143000,143000,299892736000.0,Sem,ses-9,48,-0.0049689390828243,0.0111175849342092,-0.0036090291805899,48,0.3444322297084097,0.4820670951978834,11,11,-0.014426463769174322,,ds002236/Sem/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step0,0,0.0,Phon,ses-11,96,0.0112498671497795,0.0055374991357895,0.007408134286143,96,0.23471144623324758,0.4118192032127418,10,10,0.04793062856678833,1515311488.0,ds002236/Phon/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step1,1,2097152.0,Phon,ses-11,96,0.0112498671497795,0.0055374991357895,0.007408134286143,96,0.23471144623324758,0.4118192032127418,10,10,0.04793062856678833,1515311488.0,ds002236/Phon/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step4,4,8388608.0,Phon,ses-11,96,0.0070569685259492,0.0043240579910328,0.0046997841170155,96,0.23471144623324758,0.4118192032127418,10,10,0.030066571695597007,1515311488.0,ds002236/Phon/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step16,16,33554432.0,Phon,ses-11,96,-0.0044801207434329,0.00193612549109,-0.0029894598307569,96,0.23471144623324758,0.4118192032127418,10,10,-0.019087781253670607,1515311488.0,ds002236/Phon/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step256,256,536870912.0,Phon,ses-11,96,-0.0206431716900247,-0.0282635234281788,-0.0137241546507198,96,0.23471144623324758,0.4118192032127418,10,10,-0.08795127813881849,1515311488.0,ds002236/Phon/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step5000,5000,10485760000.0,Phon,ses-11,96,0.0568049665061273,0.0246009635322589,0.0378668760077425,96,0.23471144623324758,0.4118192032127418,10,10,0.24202043580642682,1515311488.0,ds002236/Phon/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step14000,14000,29360128000.0,Phon,ses-11,96,0.0829237292536136,0.0603857008353903,0.0557124330897434,96,0.23471144623324758,0.4118192032127418,10,10,0.35330074687199986,1515311488.0,ds002236/Phon/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step28000,28000,58720256000.0,Phon,ses-11,96,0.0519757960383056,0.0300807606669104,0.0347288763694716,96,0.23471144623324758,0.4118192032127418,10,10,0.22144551052978462,1515311488.0,ds002236/Phon/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step51000,51000,106954752000.0,Phon,ses-11,96,0.0460905576607594,0.0299685489311862,0.0307817965620346,96,0.23471144623324758,0.4118192032127418,10,10,0.19637115445557055,1515311488.0,ds002236/Phon/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step86000,86000,180355072000.0,Phon,ses-11,96,0.050909207811095,0.0360682109734458,0.0340069575122276,96,0.23471144623324758,0.4118192032127418,10,10,0.21690125738692484,1515311488.0,ds002236/Phon/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step143000,143000,299892736000.0,Phon,ses-11,96,0.0422485787699935,0.0353666178865692,0.0280268833962511,96,0.23471144623324758,0.4118192032127418,10,10,0.18000220887399085,1515311488.0,ds002236/Phon/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step0,0,0.0,Phon,ses-11+,96,0.0225692279780806,0.0134742712860081,0.0150402327380196,96,0.3027469867681776,0.4039104611117662,20,20,0.07454815064885363,1515311488.0,ds002236/Phon/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step1,1,2097152.0,Phon,ses-11+,96,0.0225692279780806,0.0134742712860081,0.0150402327380196,96,0.3027469867681776,0.4039104611117662,20,20,0.07454815064885363,1515311488.0,ds002236/Phon/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step4,4,8388608.0,Phon,ses-11+,96,0.0202859170114904,0.0123951344936086,0.0135540650265716,96,0.3027469867681776,0.4039104611117662,20,20,0.06700617313500773,1515311488.0,ds002236/Phon/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step16,16,33554432.0,Phon,ses-11+,96,0.0064391684595872,0.0087010709738368,0.0041554588379261,96,0.3027469867681776,0.4039104611117662,20,20,0.021269141365617833,1515311488.0,ds002236/Phon/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step256,256,536870912.0,Phon,ses-11+,96,-0.0198233682900507,-0.0270233288352471,-0.0132088831422711,96,0.3027469867681776,0.4039104611117662,20,20,-0.06547833391065275,1515311488.0,ds002236/Phon/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step5000,5000,10485760000.0,Phon,ses-11+,96,0.0535012028410635,0.0139825680499055,0.0358115622462605,96,0.3027469867681776,0.4039104611117662,20,20,0.1767191918644296,1515311488.0,ds002236/Phon/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step14000,14000,29360128000.0,Phon,ses-11+,96,0.0878762937170181,0.0568011926406614,0.0588756383171132,96,0.3027469867681776,0.4039104611117662,20,20,0.2902631489584655,1515311488.0,ds002236/Phon/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step28000,28000,58720256000.0,Phon,ses-11+,96,0.0345024044735062,0.0192730201070084,0.0230573417531545,96,0.3027469867681776,0.4039104611117662,20,20,0.11396448513598494,1515311488.0,ds002236/Phon/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step51000,51000,106954752000.0,Phon,ses-11+,96,0.0389949821121697,0.0179905607047305,0.0261189549878205,96,0.3027469867681776,0.4039104611117662,20,20,0.12880386532807783,1515311488.0,ds002236/Phon/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step86000,86000,180355072000.0,Phon,ses-11+,96,0.0443237480007796,0.0276751766113793,0.0295599989225091,96,0.3027469867681776,0.4039104611117662,20,20,0.14640524906270866,1515311488.0,ds002236/Phon/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step143000,143000,299892736000.0,Phon,ses-11+,96,0.0367634308747458,0.0252545771924385,0.0245169570119639,96,0.3027469867681776,0.4039104611117662,20,20,0.12143285476494821,1515311488.0,ds002236/Phon/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step0,0,0.0,Phon,ses-9,96,0.0034711580434465,0.0071896719924526,0.0022940934261514,96,0.2555744517777938,0.4415161758890461,9,9,0.013581788082888886,1515311488.0,ds002236/Phon/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step1,1,2097152.0,Phon,ses-9,96,0.0034711580434465,0.0071896719924526,0.0022940934261514,96,0.2555744517777938,0.4415161758890461,9,9,0.013581788082888886,1515311488.0,ds002236/Phon/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step4,4,8388608.0,Phon,ses-9,96,0.0025279250853262,0.0059976132442851,0.0016121956569423,96,0.2555744517777938,0.4415161758890461,9,9,0.009891149399878493,1515311488.0,ds002236/Phon/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step16,16,33554432.0,Phon,ses-9,96,-0.0017733606385311,0.0082881232085654,-0.0010851871947911,96,0.2555744517777938,0.4415161758890461,9,9,-0.006938724219872053,1515311488.0,ds002236/Phon/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step256,256,536870912.0,Phon,ses-9,96,-0.0177998298266793,-0.0246655671731441,-0.0119280159160788,96,0.2555744517777938,0.4415161758890461,9,9,-0.06964635824458366,1515311488.0,ds002236/Phon/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step5000,5000,10485760000.0,Phon,ses-9,96,0.0467475837408577,0.0178367789684064,0.0311900886236209,96,0.2555744517777938,0.4415161758890461,9,9,0.1829118028647943,1515311488.0,ds002236/Phon/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step14000,14000,29360128000.0,Phon,ses-9,96,0.0865415399684955,0.068009877803579,0.0581635323228008,96,0.2555744517777938,0.4415161758890461,9,9,0.33861577073336746,1515311488.0,ds002236/Phon/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step28000,28000,58720256000.0,Phon,ses-9,96,0.036708366991106,0.0293522335580103,0.0244752042422353,96,0.2555744517777938,0.4415161758890461,9,9,0.14363081573983638,1515311488.0,ds002236/Phon/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step51000,51000,106954752000.0,Phon,ses-9,96,0.0375349457554854,0.0235065007913785,0.025198662372096,96,0.2555744517777938,0.4415161758890461,9,9,0.1468650152407241,1515311488.0,ds002236/Phon/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step86000,86000,180355072000.0,Phon,ses-9,96,0.0387277293211343,0.0316103338964359,0.0257816618756806,96,0.2555744517777938,0.4415161758890461,9,9,0.15153208410207475,1515311488.0,ds002236/Phon/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step143000,143000,299892736000.0,Phon,ses-9,96,0.0296175259460729,0.0265201028778404,0.0197442498547311,96,0.2555744517777938,0.4415161758890461,9,9,0.1158860979258737,1515311488.0,ds002236/Phon/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step0,0,0.0,Sem,ses-11,48,-0.0328854464251121,-0.0250437704401062,-0.021619563644144,48,0.3901861494567716,0.5424473076996204,8,8,-0.0842814294430906,1515311488.0,ds002236/Sem/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step1,1,2097152.0,Sem,ses-11,48,-0.0328854464251121,-0.0250437704401062,-0.021619563644144,48,0.3901861494567716,0.5424473076996204,8,8,-0.0842814294430906,1515311488.0,ds002236/Sem/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step4,4,8388608.0,Sem,ses-11,48,-0.0295761508047197,-0.0235216469797874,-0.0195145588300074,48,0.3901861494567716,0.5424473076996204,8,8,-0.07580010424741235,1515311488.0,ds002236/Sem/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step16,16,33554432.0,Sem,ses-11,48,0.0134898663340713,-0.0091649104936177,0.0088353565292907,48,0.3901861494567716,0.5424473076996204,8,8,0.03457289899411417,1515311488.0,ds002236/Sem/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step256,256,536870912.0,Sem,ses-11,48,0.0058288768631671,-0.0117414586053608,0.0043232834299307,48,0.3901861494567716,0.5424473076996204,8,8,0.01493870777136049,1515311488.0,ds002236/Sem/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step5000,5000,10485760000.0,Sem,ses-11,48,-0.0210469044338499,-0.017133460555781,-0.0137438879344522,48,0.3901861494567716,0.5424473076996204,8,8,-0.05394067540109254,1515311488.0,ds002236/Sem/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step14000,14000,29360128000.0,Sem,ses-11,48,0.0252165809635701,0.0103387886161721,0.0169092613918833,48,0.3901861494567716,0.5424473076996204,8,8,0.06462705300707713,1515311488.0,ds002236/Sem/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step28000,28000,58720256000.0,Sem,ses-11,48,-0.0211973341828478,-0.0074668110367943,-0.0139389705928624,48,0.3901861494567716,0.5424473076996204,8,8,-0.05432620868874854,1515311488.0,ds002236/Sem/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step51000,51000,106954752000.0,Sem,ses-11,48,-0.0166450701206469,-0.0111702477952129,-0.0116168576588822,48,0.3901861494567716,0.5424473076996204,8,8,-0.0426593054208117,1515311488.0,ds002236/Sem/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step86000,86000,180355072000.0,Sem,ses-11,48,-0.0155625060104594,-0.0183781367391654,-0.0096849100417225,48,0.3901861494567716,0.5424473076996204,8,8,-0.0398848242873971,1515311488.0,ds002236/Sem/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step143000,143000,299892736000.0,Sem,ses-11,48,-0.0007175930450889,-0.0089221956287005,-0.0005002926239876,48,0.3901861494567716,0.5424473076996204,8,8,-0.001839104350802697,1515311488.0,ds002236/Sem/ses-11
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step0,0,0.0,Sem,ses-11+,48,-0.0322526916783269,-0.0489062121443234,-0.0216667610615013,48,0.4363337464720812,0.5065254732386439,21,21,-0.07391748160462439,1515311488.0,ds002236/Sem/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step1,1,2097152.0,Sem,ses-11+,48,-0.0322526916783269,-0.0489062121443234,-0.0216667610615013,48,0.4363337464720812,0.5065254732386439,21,21,-0.07391748160462439,1515311488.0,ds002236/Sem/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step4,4,8388608.0,Sem,ses-11+,48,-0.0318871938750009,-0.0484550152515979,-0.021625856633125,48,0.4363337464720812,0.5065254732386439,21,21,-0.07307982509448464,1515311488.0,ds002236/Sem/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step16,16,33554432.0,Sem,ses-11+,48,-0.0123963912177453,-0.0333893692928924,-0.0089580698144197,48,0.4363337464720812,0.5065254732386439,21,21,-0.028410342582884506,1515311488.0,ds002236/Sem/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step256,256,536870912.0,Sem,ses-11+,48,-0.0102547070289504,-0.020065222346648,-0.0064157022661053,48,0.4363337464720812,0.5065254732386439,21,21,-0.02350198010551207,1515311488.0,ds002236/Sem/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step5000,5000,10485760000.0,Sem,ses-11+,48,-0.0277603169164857,-0.0313380591721713,-0.0186870307790091,48,0.4363337464720812,0.5065254732386439,21,21,-0.06362175087519147,1515311488.0,ds002236/Sem/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step14000,14000,29360128000.0,Sem,ses-11+,48,0.0056311075610998,-0.0115282161879461,0.0034076535331986,48,0.4363337464720812,0.5065254732386439,21,21,0.012905505491219453,1515311488.0,ds002236/Sem/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step28000,28000,58720256000.0,Sem,ses-11+,48,-0.0262906670965742,-0.0164004847670624,-0.017371796081985,48,0.4363337464720812,0.5065254732386439,21,21,-0.060253572658873884,1515311488.0,ds002236/Sem/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step51000,51000,106954752000.0,Sem,ses-11+,48,-0.0230666612643948,-0.018366122388396,-0.0152258868394721,48,0.4363337464720812,0.5065254732386439,21,21,-0.05286471984094111,1515311488.0,ds002236/Sem/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step86000,86000,180355072000.0,Sem,ses-11+,48,-0.0164570914608693,-0.0190686423778623,-0.010216667610615,48,0.4363337464720812,0.5065254732386439,21,21,-0.037716751440682594,1515311488.0,ds002236/Sem/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step143000,143000,299892736000.0,Sem,ses-11+,48,-0.012934140782346,-0.0196295114848497,-0.0087032037606902,48,0.4363337464720812,0.5065254732386439,21,21,-0.029642769753481794,1515311488.0,ds002236/Sem/ses-11+
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step0,0,0.0,Sem,ses-9,48,-0.0119740307686359,-0.0480658209673536,-0.0078599432372393,48,0.3444322297084097,0.4820670951978834,11,11,-0.03476454795990754,1515311488.0,ds002236/Sem/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step1,1,2097152.0,Sem,ses-9,48,-0.0119740307686359,-0.0480658209673536,-0.0078599432372393,48,0.3444322297084097,0.4820670951978834,11,11,-0.03476454795990754,1515311488.0,ds002236/Sem/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step4,4,8388608.0,Sem,ses-9,48,-0.0111609392468322,-0.0478819791396242,-0.0076176631614718,48,0.3444322297084097,0.4820670951978834,11,11,-0.032403875956326315,1515311488.0,ds002236/Sem/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step16,16,33554432.0,Sem,ses-9,48,0.0032940870991925,-0.0263468881987994,0.0017525974312018,48,0.3444322297084097,0.4820670951978834,11,11,0.009563817828491882,1515311488.0,ds002236/Sem/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step256,256,536870912.0,Sem,ses-9,48,-0.0146249704922081,-0.0403283618522268,-0.009681763547232,48,0.3444322297084097,0.4820670951978834,11,11,-0.042461097512823766,1515311488.0,ds002236/Sem/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step5000,5000,10485760000.0,Sem,ses-9,48,-0.0325155674974822,-0.0167153348954734,-0.0213993090298098,48,0.3444322297084097,0.4820670951978834,11,11,-0.09440338241577832,1515311488.0,ds002236/Sem/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step14000,14000,29360128000.0,Sem,ses-9,48,0.0216207815521089,0.0059925950498752,0.0148357215226516,48,0.3444322297084097,0.4820670951978834,11,11,0.0627722369953958,1515311488.0,ds002236/Sem/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step28000,28000,58720256000.0,Sem,ses-9,48,-0.0239001701632024,-0.0203386107374776,-0.0159432875833034,48,0.3444322297084097,0.4820670951978834,11,11,-0.06939005151589869,1515311488.0,ds002236/Sem/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step51000,51000,106954752000.0,Sem,ses-9,48,-0.0188310839297835,-0.0156578101689508,-0.0130359266740923,48,0.3444322297084097,0.4820670951978834,11,11,-0.054672827643700954,1515311488.0,ds002236/Sem/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step86000,86000,180355072000.0,Sem,ses-9,48,-0.0092090982039213,-0.012228840614717,-0.0056605435883881,48,0.3444322297084097,0.4820670951978834,11,11,-0.026737039712333432,1515311488.0,ds002236/Sem/ses-9
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step143000,143000,299892736000.0,Sem,ses-9,48,-0.0111642752556055,-0.0221866576293258,-0.0074886568873617,48,0.3444322297084097,0.4820670951978834,11,11,-0.03241356148655711,1515311488.0,ds002236/Sem/ses-9
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step0,0,0.0,Phon,ses-11,96,-0.013056817578687,-0.0065340935118576,-0.0086185797901201,96,0.23471144623324758,0.4118192032127418,10,10,-0.0556292323541461,212654688.0,ds002236/Phon/ses-11
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step1,1,2097152.0,Phon,ses-11,96,-0.013056817578687,-0.0065340935118576,-0.0086185797901201,96,0.23471144623324758,0.4118192032127418,10,10,-0.0556292323541461,212654688.0,ds002236/Phon/ses-11
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step4,4,8388608.0,Phon,ses-11,96,-0.0127236231890906,-0.0062516148507469,-0.0083880737157656,96,0.23471144623324758,0.4118192032127418,10,10,-0.05420964078780518,212654688.0,ds002236/Phon/ses-11
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step16,16,33554432.0,Phon,ses-11,96,0.0129193983914802,0.0264199726973313,0.0085849082016293,96,0.23471144623324758,0.4118192032127418,10,10,0.055043750949586745,212654688.0,ds002236/Phon/ses-11
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step256,256,536870912.0,Phon,ses-11,96,-0.0058735818298293,-0.0083428788685036,-0.0039363048991199,96,0.23471144623324758,0.4118192032127418,10,10,-0.02502469276250103,212654688.0,ds002236/Phon/ses-11
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step5000,5000,10485760000.0,Phon,ses-11,96,0.0501365070897159,0.0277633061020469,0.0335178536382632,96,0.23471144623324758,0.4118192032127418,10,10,0.21360912684203773,212654688.0,ds002236/Phon/ses-11
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step14000,14000,29360128000.0,Phon,ses-11,96,0.051789904317746,0.0394487597274416,0.0345333887471475,96,0.23471144623324758,0.4118192032127418,10,10,0.2206535094427355,212654688.0,ds002236/Phon/ses-11
